language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,孝順,xiàoshùn ,xiàoshùn,xiāoshùn,xiàoshún,xiǎoshùn,filial; dutiful; devoted to one's parents (and grandparents etc),為了讓計畫順利進行，團隊需要先孝順目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiàoshùn mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first filial the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,校長,xiàozhăng ,xiàozhǎng,xiāozhǎng,xiàozhāng,xiǎozhǎng,"(college, university) president; headmaster; CL:個|个[ge4],位[wei4],名[ming2]",那位校長在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi xiàozhǎng zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That president shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,嚇一跳,xiàyītiào ,xiàyītiào,xiāyītiào,xiàyǐtiào,xiàyītiǎo,startled; to frighten; scared out of one's skin,門一打開，大家一起喊生日快樂，真的把他嚇一跳。,"mén yīdá kāi, dàjiā yīqǐ hǎn shēngrìkuàilè, zhēnde bǎ tā xiàyītiào.","When the door opened, everyone shouted happy birthday together, which really startled him.",B2,actions,verb,Core Content,
Taiwan Mandarin,協助,xiézhù ,xiézhù,xiězhù,xiézhú,xiēzhù,to provide assistance; to aid,為了讓計畫順利進行，團隊需要先協助目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiézhù mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first provide assistance the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,血,xiě ,xiě,xiè,xiē,xié,see 血[xue4],運動時如果流了血，要先清洗傷口再貼上紗布。,"yùndòng shí rúguǒ liú le xiě, yào xiān qīngxǐ shāngkǒu zài tiē shǎng shābù.","If you bleed while exercising, you should clean the wound first and then put on gauze.",B2,general,noun,Core Content,
Taiwan Mandarin,謝,xiè ,xiè,xiē,xié,xiě,to thank; (bound form) to apologize; (bound form) to decline; to refuse,為了讓計畫順利進行，團隊需要先謝目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiè mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first thank the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,心得,xīndé ,xīndé,xíndé,xīndè,xìndé,"what one has learned (through experience, reading etc); knowledge; insight",這件事讓我們看見心得的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xīndé de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of what one has learned and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,心理,xīnlĭ ,xīnlǐ,xínlǐ,xīnlī,xìnlǐ,psychology; mentality,這件事讓我們看見心理的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xīnlǐ de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of psychology and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,心意,xīnyì ,xīnyì,xínyì,xīnyí,xìnyì,intention; regard; kindly feelings,這件事讓我們看見心意的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xīnyì de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of intention and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,欣賞,xīnshăng ,xīnshǎng,xínshǎng,xīnshāng,xìnshǎng,to appreciate; to enjoy; to admire,為了讓計畫順利進行，團隊需要先欣賞目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xīnshǎng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first appreciate the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,新生,xīnshēng ,xīnshēng,xínshēng,xīnshěng,xìnshēng,new; newborn; emerging,在這次討論中，新生成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xīnshēng chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, new became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,信,xìn ,xìn,xīn,xín,xǐn,letter; mail; CL:封[feng1],在這次討論中，信成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xìn chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, letter became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,信心,xìnxīn ,xìnxīn,xīnxīn,xìnxǐn,xǐnxīn,confidence; faith (in sb or sth); CL:個|个[ge4],這件事讓我們看見信心的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xìnxīn de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of confidence and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,興奮,xīngfèn ,xīngfèn,xíngfèn,xīngfén,xìngfèn,excited; excitement; (physiology) excitation,在這次討論中，興奮成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xīngfèn chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, excited became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,行動,xíngdòng ,xíngdòng,xǐngdòng,xíngdóng,xīngdòng,operation; action; CL:個|个[ge4],在這次討論中，行動成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xíngdòng chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, operation became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,形容,xíngróng ,xíngróng,xǐngróng,xíngròng,xīngróng,to describe; (literary) countenance; appearance,為了讓計畫順利進行，團隊需要先形容目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xíngróng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first describe the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,行為,xíngwéi ,xíngwéi,xǐngwéi,xíngwèi,xīngwéi,action; conduct; behavior; activity,在這次討論中，行為成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xíngwéi chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, action became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,醒,xĭng ,xǐng,xìng,xīng,xíng,to wake up; to be awake; to become aware,經過一段時間的準備，他終於決定醒，並把結果告訴家人。,"jīngguò yī duàn shíjiān de zhǔnbèi, tā zhōngyú juédìng xǐng, bìng bǎ jiēguǒ gàosù jiārén.","After a period of preparation, he finally decided to wake up and told his family the result.",B2,actions,verb,Core Content,
Taiwan Mandarin,醒來,xĭnglái ,xǐnglái,xìnglái,xǐnglài,xínglái,to waken,經過一段時間的準備，他終於決定醒來，並把結果告訴家人。,"jīngguò yī duàn shíjiān de zhǔnbèi, tā zhōngyú juédìng xǐnglái, bìng bǎ jiēguǒ gàosù jiārén.","After a period of preparation, he finally decided to waken and told his family the result.",B2,actions,verb,Core Content,
Taiwan Mandarin,姓,xìng ,xìng,xīng,xíng,xǐng,family name; surname; to be surnamed ...,為了讓計畫順利進行，團隊需要先姓目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xìng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first family name the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,性別,xìngbié ,xìngbié,xīngbié,xìngbiè,xǐngbié,sex; gender,這件事讓我們看見性別的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xìngbié de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of sex and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,性格,xìnggé ,xìnggé,xīnggé,xìnggè,xǐnggé,nature; disposition; temperament,這件事讓我們看見性格的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xìnggé de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of nature and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,幸好,xìnghăo ,xìnghǎo,xīnghǎo,xìnghāo,xǐnghǎo,fortunately,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,幸虧,xìngkuī ,xìngkuī,xīngkuī,xìngkuǐ,xǐngkuī,fortunately; luckily,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,幸運,xìngyùn ,xìngyùn,xīngyùn,xìngyún,xǐngyùn,fortunate; lucky; good fortune; luck,在這次討論中，幸運成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xìngyùn chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, fortunate became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,兇/凶,xiōng ,xiōng,xióng,xiǒng,xiòng,terrible; fearful,在這次討論中，兇成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, xiōng chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, terrible became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,熊貓,xióngmāo ,xióngmāo,xiǒngmāo,xióngmǎo,xiōngmāo,panda; CL:隻|只[zhi1],小朋友在繪本裡看到熊貓，立刻問老師牠住在哪裡。,"xiǎopéngyǒu zài huìběn lǐ kàndào xióngmāo, lìkè wèn lǎoshī tā zhù zài nǎlǐ.",The children saw a panda in the picture book and immediately asked the teacher where it lives.,B2,animals,noun,Core Content,
Taiwan Mandarin,修,xiū ,xiū,xiú,xiǔ,xiù,to decorate; to embellish; to repair,為了讓計畫順利進行，團隊需要先修目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiū mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first decorate the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,修改,xiūgăi ,xiūgǎi,xiúgǎi,xiūgāi,xiùgǎi,to amend; to alter; to modify,為了讓計畫順利進行，團隊需要先修改目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiūgǎi mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first amend the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,修理,xiūlĭ  ,xiūlǐ,xiúlǐ,xiūlī,xiùlǐ,to repair; to fix; to prune,為了讓計畫順利進行，團隊需要先修理目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xiūlǐ mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first repair the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,需求,xūqiú  ,xūqiú,xúqiú,xūqiù,xùqiú,requirement; to require; (economics) demand,這件事讓我們看見需求的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xūqiú de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of requirement and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,需要,xūyào ,xūyào,xúyào,xūyáo,xùyào,to need; to want; to demand; to require; needs,為了讓計畫順利進行，團隊需要先需要目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xūyào mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first need the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,選舉,xuănjŭ ,xuǎnjǔ,xuànjǔ,xuǎnjū,xuánjǔ,"to elect; election; CL:次[ci4],個|个[ge4]",為了讓計畫順利進行，團隊需要先選舉目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xuǎnjǔ mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first elect the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,學費,xuéfèi ,xuéfèi,xuěfèi,xuéféi,xuēfèi,tuition fee; tuition; CL:個|个[ge4],這件事讓我們看見學費的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xuéfèi de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of tuition fee and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,學會,xuéhuì ,xuéhuì,xuěhuì,xuéhuí,xuēhuì,to learn; to master; institute; learned society; (scholarly) association,為了讓計畫順利進行，團隊需要先學會目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xuéhuì mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first learn the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,學問,xuéwèn ,xuéwèn,xuěwèn,xuéwén,xuēwèn,"learning; knowledge; scholarship; a body of specialized knowledge (CL:門|门[men2]); (fig.) any activity that demands expertise, skill or experience (e.g. gathering forensic evidence, selecting clothing, managing relationships)",這件事讓我們看見學問的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn xuéwèn de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of learning and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,尋找,xúnzhăo ,xúnzhǎo,xǔnzhǎo,xúnzhāo,xūnzhǎo,to seek; to look for,為了讓計畫順利進行，團隊需要先尋找目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xúnzhǎo mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first seek the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,訓練,xùnliàn ,xùnliàn,xūnliàn,xùnlián,xǔnliàn,to train; to drill; training,為了讓計畫順利進行，團隊需要先訓練目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān xùnliàn mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first train the biggest current problem.",B2,actions,verb,Core Content,
