language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,實際,shíjì ,shíjì,shǐjì,shíjí,shījì,reality,這個實際在生活中很常見。,zhège shíjì zài shēnghuó zhōng hěn chángjiàn.,This reality is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,時刻,shíkè ,shíkè,shǐkè,shíké,shīkè,time,這個時刻過得很快。,zhège shíkè guò de hěn kuài.,This time passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,實力,shílì ,shílì,shǐlì,shílí,shīlì,strength,這個實力在生活中很常見。,zhège shílì zài shēnghuó zhōng hěn chángjiàn.,This strength is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,石頭(˙ㄊㄡ) /石,shítou/shí,shítou/shí,shǐtou/shí,shítou/shì,shītou/shí,stone,這個石頭在生活中很常見。,zhège shítou zài shēnghuó zhōng hěn chángjiàn.,This stone is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,實行,shíxíng ,shíxíng,shǐxíng,shíxìng,shīxíng,to implement,我們需要先實行這件事。,wǒmen xūyào xiān shíxíng zhè jiàn shì.,We need to to implement this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,石油,shíyóu ,shíyóu,shǐyóu,shíyòu,shīyóu,oil,這個石油在生活中很常見。,zhège shíyóu zài shēnghuó zhōng hěn chángjiàn.,This oil is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,實在,shízài ,shízài,shǐzài,shízái,shīzài,really,這個實在在生活中很常見。,zhège shízài zài shēnghuó zhōng hěn chángjiàn.,This really is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,使得,shĭde ,shǐde,shìde,shīde,shíde,usable;  serviceable,這個使得對公司很重要。,zhège shǐde duì gōngsī hěn zhòngyào.,This usable;  serviceable is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,使用,shĭyòng ,shǐyòng,shìyòng,shǐyóng,shíyòng,to use,我們需要先使用這件事。,wǒmen xūyào xiān shǐyòng zhè jiàn shì.,We need to to use this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,事業,shìyè ,shìyè,shīyè,shìyé,shǐyè,undertaking,這個事業在生活中很常見。,zhège shìyè zài shēnghuó zhōng hěn chángjiàn.,This undertaking is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,事實,shìshí ,shìshí,shīshí,shìshì,shǐshí,fact,這個事實在生活中很常見。,zhège shìshí zài shēnghuó zhōng hěn chángjiàn.,This fact is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,適應,shìyìng ,shìyìng,shīyìng,shìyíng,shǐyìng,to adapt,我們需要先適應這件事。,wǒmen xūyào xiān shìyìng zhè jiàn shì.,We need to to adapt this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,市長,shìzhăng ,shìzhǎng,shīzhǎng,shìzhāng,shǐzhǎng,mayor,這個市長在生活中很常見。,zhège shìzhǎng zài shēnghuó zhōng hěn chángjiàn.,This mayor is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,殺,shā ,shā,shá,shǎ,shà,to kill;  to slay,我們需要先殺這件事。,wǒmen xūyào xiān shā zhè jiàn shì.,We need to to kill;  to slay this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,晒,shài ,shài,shāi,shái,shǎi,variant of 曬|晒[shai4],這個晒在生活中很常見。,zhège shài zài shēnghuó zhōng hěn chángjiàn.,This variant of 曬|晒[shai4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,傷害,shānghài ,shānghài,shánghài,shānghái,shànghài,to injure;  to harm,我們需要先傷害這件事。,wǒmen xūyào xiān shānghài zhè jiàn shì.,We need to to injure;  to harm this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,商品,shāngpĭn ,shāngpǐn,shángpǐn,shāngpīn,shàngpǐn,commodity;  goods,這個商品在生活中很常見。,zhège shāngpǐn zài shēnghuó zhōng hěn chángjiàn.,This commodity;  goods is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,商業,shāngyè ,shāngyè,shángyè,shāngyé,shàngyè,business,這個商業對公司很重要。,zhège shāngyè duì gōngsī hěn zhòngyào.,This business is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,上當,shàngdàng ,shàngdàng,shāngdàng,shàngdáng,shǎngdàng,taken in (by sb's deceit),這個上當在生活中很常見。,zhège shàngdàng zài shēnghuó zhōng hěn chángjiàn.,This taken in (by sb's deceit) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,上帝,shàngdì ,shàngdì,shāngdì,shàngdí,shǎngdì,God,這個上帝在生活中很常見。,zhège shàngdì zài shēnghuó zhōng hěn chángjiàn.,This God is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,上街,shàngjiē ,shàngjiē,shāngjiē,shàngjiě,shǎngjiē,to go onto the streets,我們需要先上街這件事。,wǒmen xūyào xiān shàngjiē zhè jiàn shì.,We need to to go onto the streets this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,山區,shānqū ,shānqū,shánqū,shānqǔ,shànqū,mountain area,我們應該保護山區。,wǒmen yīnggāi bǎohù shānqū.,We should protect mountain area.,B2,environment,proper noun,Core Content,
Taiwan Mandarin,燒,shāo ,shāo,sháo,shǎo,shào,to burn;  to set on fire,我們需要先燒這件事。,wǒmen xūyào xiān shāo zhè jiàn shì.,We need to to burn;  to set on fire this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,少,shăo ,shǎo,shào,shāo,sháo,few,這個少在生活中很常見。,zhège shǎo zài shēnghuó zhōng hěn chángjiàn.,This few is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,蛇,shé ,shé,shě,shè,shē,variant of 蛇[she2],這個蛇在生活中很常見。,zhège shé zài shēnghuó zhōng hěn chángjiàn.,This variant of 蛇[she2] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,設備,shèbèi ,shèbèi,shēbèi,shèbéi,shěbèi,equipment;  facilities,這個設備在生活中很常見。,zhège shèbèi zài shēnghuó zhōng hěn chángjiàn.,This equipment;  facilities is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,設計,shèjì ,shèjì,shējì,shèjí,shějì,to design;  to plan,公司需要設計這個問題。,gōngsī xūyào shèjì zhège wèntí.,The company needs to to design;  to plan this problem.,B2,work,verb,Core Content,
Taiwan Mandarin,升,shēng ,shēng,shéng,shěng,shèng,to ascend;  to rise,我們需要先升這件事。,wǒmen xūyào xiān shēng zhè jiàn shì.,We need to to ascend;  to rise this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,聲,shēng ,shēng,shéng,shěng,shèng,sound,這個聲在生活中很常見。,zhège shēng zài shēnghuó zhōng hěn chángjiàn.,This sound is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,生,shēng ,shēng,shéng,shěng,shèng,to grow;  to give birth,我們需要先生這件事。,wǒmen xūyào xiān shēng zhè jiàn shì.,We need to to grow;  to give birth this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,生產,shēngchăn ,shēngchǎn,shéngchǎn,shēngchān,shèngchǎn,to produce;  to manufacture,我們需要先生產這件事。,wǒmen xūyào xiān shēngchǎn zhè jiàn shì.,We need to to produce;  to manufacture this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,聲調,shēngdiào ,shēngdiào,shéngdiào,shēngdiáo,shèngdiào,tone,這個聲調在生活中很常見。,zhège shēngdiào zài shēnghuó zhōng hěn chángjiàn.,This tone is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,生動,shēngdòng ,shēngdòng,shéngdòng,shēngdóng,shèngdòng,"(of descriptions, writing etc) vivid;  lively",這個生動在生活中很常見。,zhège shēngdòng zài shēnghuó zhōng hěn chángjiàn.,"This (of descriptions, writing etc) vivid;  lively is common in daily life.",B2,general,noun,Core Content,
Taiwan Mandarin,生命,shēngmìng ,shēngmìng,shéngmìng,shēngmíng,shèngmìng,life (as the characteristic of living beings),這個生命在生活中很常見。,zhège shēngmìng zài shēnghuó zhōng hěn chángjiàn.,This life (as the characteristic of living beings) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,生字,shēngzì ,shēngzì,shéngzì,shēngzí,shèngzì,new character (in textbook),這個生字在生活中很常見。,zhège shēngzì zài shēnghuó zhōng hěn chángjiàn.,This new character (in textbook) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,深入,shēnrù ,shēnrù,shénrù,shēnrú,shènrù,to penetrate deeply,我們需要先深入這件事。,wǒmen xūyào xiān shēnrù zhè jiàn shì.,We need to to penetrate deeply this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,身上,shēnshàng ,shēnshàng,shénshàng,shēnsháng,shènshàng,on the body,醫生提醒我們注意身上。,yīshēng tíxǐng wǒmen zhùyì shēnshàng.,The doctor reminds us to pay attention to on the body.,B2,health,noun,Core Content,
Taiwan Mandarin,省,shěng ,shěng,shèng,shēng,shéng,to save;  to economize,我們需要先省這件事。,wǒmen xūyào xiān shěng zhè jiàn shì.,We need to to save;  to economize this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,省錢,shěngqián ,shěngqián,shèngqián,shěngqiàn,shéngqián,to save money,我們需要先省錢這件事。,wǒmen xūyào xiān shěngqián zhè jiàn shì.,We need to to save money this matter first.,B2,shopping and money,verb,Core Content,
Taiwan Mandarin,剩,shèng ,shèng,shēng,shéng,shěng,to remain,我們需要先剩這件事。,wǒmen xūyào xiān shèng zhè jiàn shì.,We need to to remain this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,剩下,shèngxià,shèngxià,shēngxià,shèngxiá,shěngxià,to remain;  to be left over,我們需要先剩下這件事。,wǒmen xūyào xiān shèngxià zhè jiàn shì.,We need to to remain;  to be left over this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,甚至,shènzhì ,shènzhì,shēnzhì,shènzhí,shěnzhì,even;  so much so that,這個甚至在生活中很常見。,zhège shènzhì zài shēnghuó zhōng hěn chángjiàn.,This even;  so much so that is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,收穫,shōuhuò ,shōuhuò,shóuhuò,shōuhuó,shòuhuò,to harvest,我們需要先收穫這件事。,wǒmen xūyào xiān shōuhuò zhè jiàn shì.,We need to to harvest this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,收音機,shōuyīnjī ,shōuyīnjī,shóuyīnjī,shōuyǐnjī,shōuyīnjì,radio,這個收音機在生活中很常見。,zhège shōuyīnjī zài shēnghuó zhōng hěn chángjiàn.,This radio is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,熟悉,shoúxī ,shoúxī,shoǔxī,shoúxǐ,shoūxī,to be familiar with;  to know well,我們需要先熟悉這件事。,wǒmen xūyào xiān shoúxī zhè jiàn shì.,We need to to be familiar with;  to know well this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,手續,shŏuxù  ,shǒuxù,shòuxù,shǒuxú,shóuxù,procedure,這個手續在生活中很常見。,zhège shǒuxù zài shēnghuó zhōng hěn chángjiàn.,This procedure is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,首,shŏu,shǒu,shòu,shōu,shóu,head,這個首在生活中很常見。,zhège shǒu zài shēnghuó zhōng hěn chángjiàn.,This head is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,受得了,shòudeliao  ,shòudeliao,shōudeliao,shóudeliao,shǒudeliao,to put up with;  to endure,我們需要先受得了這件事。,wǒmen xūyào xiān shòudeliao zhè jiàn shì.,We need to to put up with;  to endure this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,受傷,shòushāng  ,shòushāng,shōushāng,shòushǎng,shǒushāng,to sustain injuries,我們需要先受傷這件事。,wǒmen xūyào xiān shòushāng zhè jiàn shì.,We need to to sustain injuries this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,輸,shū ,shū,shú,shǔ,shù,to lose;  to be beaten,媽媽正在輸晚餐。,māma zhèngzài shū wǎncān.,Mom is to lose;  to be beaten dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,蔬菜,shūcài ,shūcài,shúcài,shūcái,shùcài,vegetables,我今天想買一些蔬菜。,wǒ jīntiān xiǎng mǎi yìxiē shūcài.,I want to buy some vegetables today.,B2,food,noun,Core Content,
Taiwan Mandarin,舒適,shūshì ,shūshì,shúshì,shūshí,shùshì,cozy,這個舒適在生活中很常見。,zhège shūshì zài shēnghuó zhōng hěn chángjiàn.,This cozy is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,數,shŭ,shǔ,shù,shū,shú,to count,我們需要先數這件事。,wǒmen xūyào xiān shǔ zhè jiàn shì.,We need to to count this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,數字,shùzì ,shùzì,shūzì,shùzí,shǔzì,numeral,這個數字在生活中很常見。,zhège shùzì zài shēnghuó zhōng hěn chángjiàn.,This numeral is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,雙,shuāng ,shuāng,shuáng,shuǎng,shuàng,surname Shuang,這個雙在生活中很常見。,zhège shuāng zài shēnghuó zhōng hěn chángjiàn.,This surname Shuang is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,刷牙,shuāyá,shuāyá,shuáyá,shuāyà,shuàyá,to brush one's teeth,我們需要先刷牙這件事。,wǒmen xūyào xiān shuāyá zhè jiàn shì.,We need to to brush one's teeth this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,水餃,shuĭjiăo ,shuǐjiǎo,shuìjiǎo,shuǐjiāo,shuíjiǎo,"boiled dumpling (made by wrapping a pasta skin around a filling, like ravioli)",這個水餃在生活中很常見。,zhège shuǐjiǎo zài shēnghuó zhōng hěn chángjiàn.,"This boiled dumpling (made by wrapping a pasta skin around a filling, like ravioli) is common in daily life.",B2,general,noun,Core Content,
Taiwan Mandarin,水平,shuĭpíng ,shuǐpíng,shuìpíng,shuǐpìng,shuípíng,horizontal;  level,這個水平在生活中很常見。,zhège shuǐpíng zài shēnghuó zhōng hěn chángjiàn.,This horizontal;  level is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,睡著,shuìzháo ,shuìzháo,shuīzháo,shuìzhào,shuǐzháo,to fall asleep,我們需要先睡著這件事。,wǒmen xūyào xiān shuìzháo zhè jiàn shì.,We need to to fall asleep this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,水準,shuĭzhŭn ,shuǐzhǔn,shuìzhǔn,shuǐzhūn,shuízhǔn,level (of achievement etc),這個水準在生活中很常見。,zhège shuǐzhǔn zài shēnghuó zhōng hěn chángjiàn.,This level (of achievement etc) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,樹木,shùmù ,shùmù,shūmù,shùmú,shǔmù,tree,這個樹木在生活中很常見。,zhège shùmù zài shēnghuó zhōng hěn chángjiàn.,This tree is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,順便,shùnbiàn ,shùnbiàn,shūnbiàn,shùnbián,shǔnbiàn,conveniently,這個順便在生活中很常見。,zhège shùnbiàn zài shēnghuó zhōng hěn chángjiàn.,This conveniently is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,順利,shùnlì ,shùnlì,shūnlì,shùnlí,shǔnlì,smoothly;  without a hitch,這個順利在生活中很常見。,zhège shùnlì zài shēnghuó zhōng hěn chángjiàn.,This smoothly;  without a hitch is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,說法,shuōfă ,shuōfǎ,shuófǎ,shuōfā,shuòfǎ,to expound Buddhist teachings,媽媽正在說法晚餐。,māma zhèngzài shuōfǎ wǎncān.,Mom is to expound Buddhist teachings dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,說明,shuōmíng ,shuōmíng,shuómíng,shuōmìng,shuòmíng,to explain,我們需要先說明這件事。,wǒmen xūyào xiān shuōmíng zhè jiàn shì.,We need to to explain this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,說起來,shuōqĭlái ,shuōqǐlái,shuóqǐlái,shuōqīlái,shuōqǐlāi,meaning needs review,這個說起來在生活中很常見。,zhège shuōqǐlái zài shēnghuó zhōng hěn chángjiàn.,This meaning needs review is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,思考,sīkăo ,sīkǎo,síkǎo,sīkāo,sìkǎo,to reflect on,我們需要先思考這件事。,wǒmen xūyào xiān sīkǎo zhè jiàn shì.,We need to to reflect on this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,思想,sīxiăng ,sīxiǎng,síxiǎng,sīxiāng,sìxiǎng,thought,這個思想在生活中很常見。,zhège sīxiǎng zài shēnghuó zhōng hěn chángjiàn.,This thought is common in daily life.,B2,general,noun,Core Content,
